field1,CustomerID,Class,LengthOfTime,CurrentBalance,Location,Income,LineOfCredit,HomeLoan,Superanuation,EducationSaver,Investment,WorkingFulltime,AvgTrans
2903,"00004","Silver",5.170000,2256.260000,"Suburban",78000,1,1,1,1,1,0,75
1817,"00016","Gold",3.480000,1261.330000,"Urban",114000,1,0,0,0,0,1,20
2740,"00029","Silver",2.120000,1804.120000,"Rural",101000,1,1,0,0,0,1,54
1419,"00050","Gold",4.010000,2006.510000,"Rural",117000,1,0,0,0,0,1,42
2516,"00020","Silver",2.700000,1683.130000,"Rural",81000,1,1,1,1,0,1,52
2776,"00030","Silver",1.570000,685.610000,"Urban",115000,0,0,0,0,0,1,31
2552,"00021","Silver",2.540000,788.100000,"Urban",86000,1,1,0,0,0,1,31
931,"00048","Platinum",5.390000,2376.880000,"Rural",154000,0,0,0,0,0,1,49
2576,"00023","Silver",2.550000,1679.060000,"Rural",111000,1,1,1,0,0,1,56
2190,"00008","Silver",2.850000,1716.430000,"Rural",96000,1,1,1,1,0,1,60
2833,"00032","Silver",3.440000,1740.850000,"Rural",122000,1,1,1,0,0,1,61
660,"00039","Platinum",4.700000,1966.180000,"Rural",194000,0,0,0,0,0,1,46
1134,"00039","Gold",2.850000,986.420000,"Urban",132000,1,1,1,0,0,0,21
2076,"00003","Silver",2.450000,711.880000,"Urban",113000,1,1,1,0,0,1,31
2691,"00027","Silver",1.750000,686.350000,"Urban",78000,1,1,1,0,0,1,34
1883,"00040","Gold",5.600000,2966.290000,"Suburban",133000,1,1,1,1,1,0,54
531,"00035","Platinum",7.300000,3284.120000,"Suburban",197000,1,1,1,0,0,1,61
373,"00030","Platinum",6.330000,2209.640000,"Rural",196000,0,0,0,0,0,1,52
2667,"00026","Silver",2.420000,1462.610000,"Rural",93000,1,1,1,0,0,1,57
1695,"00011","Gold",5.150000,2932.620000,"Suburban",131000,1,1,1,1,0,1,58
1172,"00041","Gold",4.880000,2056.090000,"Rural",126000,1,1,1,0,0,0,34
10,"00017","Platinum",7.990000,3201.240000,"Suburban",128000,1,1,1,0,0,1,59
2605,"00024","Silver",1.140000,546.860000,"Urban",104000,1,0,0,0,0,1,33
2829,"00032","Silver",2.950000,1503.310000,"Rural",128000,1,1,1,1,0,1,55
148,"00022","Platinum",4.250000,1029.340000,"Urban",158000,1,1,0,0,0,1,25
1016,"00034","Gold",5.380000,3111.330000,"Suburban",172000,1,1,1,1,0,0,61
1235,"00043","Gold",5.680000,2602.950000,"Suburban",115000,1,1,1,1,0,0,58
117,"00021","Platinum",6.010000,2184.850000,"Rural",171000,0,0,0,0,0,1,48
1173,"00041","Gold",3.970000,2157.840000,"Rural",137000,1,1,0,0,0,0,43
594,"00037","Platinum",4.250000,1313.870000,"Urban",196000,1,1,1,0,0,1,26
2614,"00024","Silver",2.750000,698.930000,"Urban",120000,1,1,0,0,0,1,33
2379,"00015","Silver",2.220000,698.930000,"Urban",85000,1,0,0,0,0,1,36
2660,"00026","Silver",2.170000,1619.120000,"Rural",88000,1,1,1,1,0,1,55
29,"00018","Platinum",5.360000,2138.230000,"Rural",175000,0,0,0,0,0,1,47
2500,"00020","Silver",3.000000,1560.290000,"Rural",115000,1,1,1,0,0,1,55
1370,"00048","Gold",2.990000,1065.600000,"Urban",156000,1,1,0,0,0,1,18
2982,"00028","Silver",5.740000,2247.750000,"Suburban",119000,1,1,1,1,1,0,75
651,"00039","Platinum",4.990000,2339.140000,"Rural",174000,0,0,0,0,0,1,48
2556,"00022","Silver",5.010000,2211.860000,"Suburban",103000,1,1,1,1,0,1,73
143,"00022","Platinum",4.100000,1126.280000,"Urban",165000,1,0,0,0,0,1,25
1308,"00046","Gold",5.490000,2886.740000,"Suburban",116000,1,1,1,0,0,0,61
166,"00023","Platinum",7.120000,3212.340000,"Suburban",197000,1,1,0,0,0,1,60
2102,"00005","Silver",1.930000,1686.460000,"Rural",98000,1,1,1,1,0,1,53
1686,"00011","Gold",5.910000,3031.410000,"Suburban",93000,1,1,1,1,0,1,58
2312,"00012","Silver",1.600000,874.680000,"Urban",100000,1,0,0,0,0,1,33
2060,"00003","Silver",2.510000,704.850000,"Urban",81000,1,1,1,0,0,1,35
1242,"00043","Gold",5.830000,2729.120000,"Suburban",129000,1,1,1,1,0,0,57
189,"00023","Platinum",7.140000,3367.000000,"Suburban",188000,1,1,1,0,0,1,60
352,"00029","Platinum",8.010000,3453.580000,"Suburban",174000,1,1,1,0,0,1,59
1918,"00049","Gold",5.050000,2850.480000,"Suburban",100000,1,1,1,1,0,0,56
345,"00029","Platinum",7.460000,3312.980000,"Suburban",188000,1,1,1,0,0,1,62
2535,"00021","Silver",1.670000,783.660000,"Urban",112000,1,1,1,0,0,1,35
12,"00018","Platinum",6.630000,2287.340000,"Rural",179000,0,0,0,0,0,1,49
1287,"00045","Gold",3.450000,1052.280000,"Urban",152000,0,0,0,0,0,0,25
2373,"00015","Silver",2.700000,647.870000,"Urban",70000,1,1,1,0,0,1,31
2840,"00032","Silver",2.310000,1623.930000,"Rural",83000,1,1,1,0,0,1,54
1785,"00015","Gold",4.300000,1905.130000,"Rural",142000,1,1,0,0,0,1,43
1722,"00012","Gold",4.220000,2256.260000,"Rural",123000,1,1,1,0,0,1,40
1568,"00006","Gold",3.770000,2095.680000,"Rural",122000,1,0,0,0,0,1,41
2495,"00020","Silver",2.770000,1654.270000,"Rural",126000,1,1,1,0,0,1,54
1376,"00048","Gold",3.000000,1303.510000,"Urban",136000,1,1,1,0,0,1,21
1281,"00045","Gold",3.340000,1101.860000,"Urban",127000,0,0,0,0,0,0,25
389,"00030","Platinum",5.370000,2235.910000,"Rural",143000,1,0,0,0,0,1,48
2079,"00004","Silver",5.730000,2377.250000,"Suburban",113000,1,1,1,1,0,1,75
607,"00037","Platinum",3.750000,1060.050000,"Urban",150000,0,0,0,0,0,1,22
1733,"00013","Gold",3.140000,1034.890000,"Urban",148000,0,0,0,0,0,1,22
2823,"00032","Silver",2.990000,1591.000000,"Rural",102000,1,1,1,0,0,1,50
1814,"00016","Gold",2.780000,1017.870000,"Urban",140000,0,0,0,0,0,1,23
1656,"00010","Gold",3.130000,1233.580000,"Urban",134000,0,0,0,0,0,1,26
641,"00039","Platinum",5.640000,2243.310000,"Rural",169000,1,0,0,0,0,1,48
1321,"00047","Gold",4.780000,2185.960000,"Rural",182000,1,1,0,0,0,0,40
2551,"00021","Silver",2.600000,570.910000,"Urban",107000,1,1,1,0,0,1,36
94,"00020","Platinum",9.010000,3282.640000,"Suburban",155000,1,1,1,0,0,1,65
1766,"00014","Gold",5.480000,2968.880000,"Suburban",104000,1,1,1,1,0,1,58
1687,"00011","Gold",5.770000,2852.700000,"Suburban",121000,1,1,1,1,0,1,56
1600,"00007","Gold",3.300000,1283.160000,"Urban",133000,1,1,1,0,0,1,20
1789,"00015","Gold",4.260000,1958.040000,"Rural",139000,1,0,0,0,0,1,41
1266,"00044","Gold",4.190000,1895.510000,"Rural",131000,1,0,0,0,0,0,40
1925,"00049","Gold",5.900000,2924.480000,"Suburban",101000,1,1,1,1,0,0,57
152,"00022","Platinum",3.770000,1007.140000,"Urban",182000,1,1,1,0,0,1,28
1223,"00042","Gold",3.260000,956.450000,"Urban",139000,0,0,0,0,0,0,22
2480,"00019","Silver",4.570000,2159.320000,"Suburban",107000,1,1,1,0,0,1,70
860,"00046","Platinum",3.780000,1263.180000,"Urban",153000,1,0,0,0,0,1,25
309,"00027","Platinum",5.200000,2283.270000,"Rural",184000,0,0,0,0,0,1,48
781,"00043","Platinum",3.960000,1089.650000,"Urban",147000,1,0,0,0,0,1,27
263,"00026","Platinum",7.310000,3298.180000,"Suburban",159000,1,1,1,0,0,1,62
735,"00042","Platinum",5.850000,2097.160000,"Rural",190000,0,0,0,0,0,1,48
2026,"00002","Silver",2.650000,1548.450000,"Rural",114000,1,1,1,0,0,1,53
2521,"00020","Silver",2.330000,1646.870000,"Rural",83000,1,1,1,1,0,1,53
1765,"00014","Gold",6.260000,3201.610000,"Suburban",128000,1,1,1,1,0,1,58
2898,"00004","Silver",2.840000,2252.930000,"Suburban",118000,1,1,1,1,1,0,72
1927,"00002","Gold",5.420000,2864.540000,"Suburban",113000,1,1,1,1,0,0,57
399,"00031","Platinum",4.130000,1061.530000,"Urban",150000,1,1,0,0,0,1,30
2277,"00011","Silver",2.830000,1780.070000,"Rural",97000,1,1,1,0,0,1,55
1783,"00015","Gold",3.700000,2053.870000,"Rural",129000,1,1,1,0,0,1,36
430,"00032","Platinum",7.530000,3435.450000,"Suburban",194000,1,1,1,0,0,1,63
998,"00044","Platinum",9.140000,3207.900000,"Suburban",179000,1,1,1,1,0,0,56
1356,"00048","Gold",3.090000,888.740000,"Urban",99000,0,0,0,0,0,1,21
1523,"00004","Gold",3.130000,1301.660000,"Urban",106000,1,0,0,0,0,1,22
2766,"00030","Silver",2.390000,821.770000,"Urban",110000,1,1,1,0,0,1,39
102,"00021","Platinum",6.180000,2080.140000,"Rural",181000,0,0,0,0,0,1,44
2613,"00024","Silver",2.650000,872.460000,"Urban",97000,1,1,1,0,0,1,34
2774,"00030","Silver",1.270000,757.760000,"Urban",93000,1,1,0,0,0,1,33
2803,"00031","Silver",4.500000,2212.970000,"Suburban",92000,1,1,1,1,0,1,76
2693,"00027","Silver",2.520000,839.530000,"Urban",130000,0,0,0,0,0,1,34
2161,"00007","Silver",5.470000,2192.250000,"Suburban",108000,1,1,1,1,0,1,68
2826,"00032","Silver",3.210000,1599.510000,"Rural",102000,1,1,1,0,0,1,52
1110,"00038","Gold",3.220000,2020.570000,"Rural",126000,1,1,0,0,0,0,41
2767,"00030","Silver",2.280000,710.770000,"Urban",83000,1,1,1,0,0,1,34
1189,"00041","Gold",3.800000,1932.140000,"Rural",173000,1,1,0,0,0,0,41
300,"00027","Platinum",6.160000,2307.690000,"Rural",176000,0,0,0,0,0,1,48
618,"00038","Platinum",7.020000,3449.880000,"Suburban",176000,1,1,0,0,0,1,64
2317,"00013","Silver",4.100000,2317.310000,"Suburban",111000,1,1,1,1,0,1,76
2709,"00027","Silver",1.070000,564.990000,"Urban",102000,1,1,0,0,0,1,36
729,"00042","Platinum",5.740000,2269.950000,"Rural",189000,1,0,0,0,0,1,43
1077,"00037","Gold",5.360000,2794.240000,"Suburban",120000,1,1,1,1,0,0,58
42,"00019","Platinum",4.000000,900.580000,"Urban",181000,1,0,0,0,0,1,25
1731,"00013","Gold",3.430000,1070.410000,"Urban",125000,0,0,0,0,0,1,21
2035,"00002","Silver",3.190000,1821.510000,"Rural",102000,1,1,1,1,0,1,54
1649,"00009","Gold",4.800000,1930.290000,"Rural",103000,1,1,1,0,0,1,44
2206,"00009","Silver",1.470000,618.640000,"Urban",118000,1,1,0,0,0,1,36
2665,"00026","Silver",2.410000,1571.390000,"Rural",100000,0,0,0,0,0,1,54
2686,"00027","Silver",2.170000,728.530000,"Urban",84000,0,0,0,0,0,1,35
1233,"00043","Gold",5.920000,2894.880000,"Suburban",146000,1,1,1,1,0,0,56
1417,"00050","Gold",4.090000,2062.010000,"Rural",158000,1,1,0,0,0,1,37
2134,"00006","Silver",2.680000,546.490000,"Urban",51000,0,0,0,0,0,1,34
2832,"00032","Silver",1.970000,1605.060000,"Rural",113000,1,1,1,0,0,1,56
1728,"00012","Gold",3.920000,1945.090000,"Rural",131000,1,0,0,0,0,1,39
2450,"00018","Silver",1.530000,700.780000,"Urban",99000,1,0,0,0,0,1,32
2085,"00004","Silver",5.810000,2100.860000,"Suburban",99000,1,1,1,1,0,1,74
2856,"00033","Silver",1.730000,720.390000,"Urban",139000,1,0,0,0,0,1,34
475,"00033","Platinum",5.190000,2372.070000,"Rural",166000,1,0,0,0,0,1,47
678,"00040","Platinum",4.210000,1055.240000,"Urban",179000,1,0,0,0,0,1,23
653,"00039","Platinum",5.230000,2419.430000,"Rural",189000,0,0,0,0,0,1,46
1613,"00008","Gold",4.900000,2848.260000,"Suburban",150000,1,1,1,0,0,1,59
193,"00024","Platinum",5.320000,2270.690000,"Rural",198000,0,0,0,0,0,1,46
308,"00027","Platinum",5.150000,2367.630000,"Rural",218000,0,0,0,0,0,1,48
2449,"00018","Silver",2.210000,808.450000,"Urban",89000,1,1,1,0,0,1,31
1770,"00014","Gold",5.450000,2772.040000,"Suburban",133000,1,1,1,0,0,1,54
758,"00043","Platinum",4.080000,1061.160000,"Urban",192000,1,0,0,0,0,1,26
125,"00021","Platinum",6.930000,2292.890000,"Rural",165000,0,0,0,0,0,1,47
292,"00027","Platinum",5.600000,2303.250000,"Rural",156000,0,0,0,0,0,1,48
145,"00022","Platinum",4.280000,1080.770000,"Urban",196000,0,0,0,0,0,1,21
2884,"00001","Silver",4.060000,2405.000000,"Suburban",121000,1,1,1,1,1,0,68
1626,"00009","Gold",4.350000,2018.350000,"Rural",156000,1,1,1,0,0,1,40
916,"00048","Platinum",6.270000,2298.810000,"Rural",190000,0,0,0,0,0,1,48
164,"00023","Platinum",7.220000,3237.870000,"Suburban",173000,1,1,1,0,0,1,61
1380,"00049","Gold",5.780000,2782.030000,"Suburban",156000,1,1,1,1,0,1,53
2568,"00022","Silver",4.060000,2136.380000,"Suburban",107000,1,1,1,1,0,1,69
1502,"00004","Gold",2.710000,1018.610000,"Urban",125000,1,0,0,0,0,1,22
82,"00020","Platinum",7.390000,3520.180000,"Suburban",172000,1,1,1,0,0,1,61
2758,"00029","Silver",2.780000,2017.610000,"Rural",97000,1,1,1,1,0,1,55
1999,"00017","Gold",5.440000,3008.100000,"Suburban",135000,1,1,1,1,0,0,56
2437,"00017","Silver",2.050000,1476.300000,"Rural",103000,1,1,1,0,0,1,53
1296,"00045","Gold",3.620000,1138.120000,"Urban",132000,1,0,0,0,0,0,23
483,"00033","Platinum",5.780000,2484.180000,"Rural",187000,0,0,0,0,0,1,49
946,"00049","Platinum",3.710000,1235.060000,"Urban",180000,1,0,0,0,0,1,27
2563,"00022","Silver",4.170000,2216.670000,"Suburban",74000,1,1,1,1,0,1,73
461,"00033","Platinum",6.230000,2036.480000,"Rural",166000,0,0,0,0,0,1,45
582,"00037","Platinum",3.720000,1255.780000,"Urban",206000,1,0,0,0,0,1,26
1994,"00017","Gold",5.240000,2602.580000,"Suburban",105000,1,1,1,1,0,0,51
1579,"00007","Gold",3.450000,933.880000,"Urban",110000,0,0,0,0,0,1,24
2522,"00020","Silver",2.450000,1697.560000,"Rural",119000,1,1,1,1,0,1,53
635,"00038","Platinum",7.250000,3180.890000,"Suburban",166000,1,1,1,0,0,1,62
1389,"00049","Gold",5.750000,2718.390000,"Suburban",137000,1,1,1,1,0,1,59
1149,"00039","Gold",2.930000,1231.360000,"Urban",119000,0,0,0,0,0,0,23
819,"00045","Platinum",5.640000,2322.490000,"Rural",193000,0,0,0,0,0,1,46
2827,"00032","Silver",2.520000,1449.660000,"Rural",110000,1,1,1,1,0,1,54
836,"00045","Platinum",5.980000,2198.910000,"Rural",163000,0,0,0,0,0,1,48
1012,"00034","Gold",5.570000,3049.540000,"Suburban",143000,1,1,1,1,0,0,58
1974,"00011","Gold",5.690000,2801.270000,"Suburban",161000,1,1,1,1,0,0,63
412,"00031","Platinum",4.130000,1226.920000,"Urban",160000,1,1,0,0,0,1,27
2004,"00001","Silver",4.450000,2173.010000,"Suburban",96000,1,1,1,1,0,1,72
1596,"00007","Gold",3.110000,1145.150000,"Urban",154000,0,0,0,0,0,1,21
2739,"00029","Silver",2.200000,1802.270000,"Rural",113000,1,1,1,1,0,1,52
830,"00045","Platinum",5.330000,2455.690000,"Rural",195000,0,0,0,0,0,1,48
969,"00050","Platinum",8.200000,3193.840000,"Suburban",114000,1,1,1,0,0,1,62
179,"00023","Platinum",8.330000,3329.260000,"Suburban",193000,1,1,1,0,0,1,65
1240,"00043","Gold",5.110000,3015.500000,"Suburban",135000,1,1,1,1,0,0,57
2371,"00015","Silver",1.440000,877.640000,"Urban",106000,1,0,0,0,0,1,37
2835,"00032","Silver",2.470000,1536.610000,"Rural",117000,1,1,1,0,0,1,56
854,"00046","Platinum",4.150000,1101.490000,"Urban",136000,1,1,0,0,0,1,25
696,"00040","Platinum",4.310000,995.300000,"Urban",189000,0,0,0,0,0,1,24
1591,"00007","Gold",2.950000,907.240000,"Urban",151000,0,0,0,0,0,1,21
1556,"00006","Gold",4.140000,2159.690000,"Rural",160000,1,0,0,0,0,1,40
1744,"00013","Gold",2.930000,1126.280000,"Urban",115000,0,0,0,0,0,1,23
1397,"00050","Gold",5.260000,2030.930000,"Rural",151000,1,1,1,0,0,1,38
258,"00026","Platinum",8.100000,3379.210000,"Suburban",165000,1,1,1,0,0,1,62
1735,"00013","Gold",3.050000,910.570000,"Urban",126000,0,0,0,0,0,1,20
716,"00041","Platinum",7.360000,3431.010000,"Suburban",213000,1,1,1,0,0,1,60
2497,"00020","Silver",3.410000,1788.580000,"Rural",140000,1,1,1,0,0,1,53
1950,"00005","Gold",5.780000,2768.710000,"Suburban",104000,1,1,1,1,0,0,59
2308,"00012","Silver",1.320000,806.230000,"Urban",123000,1,1,1,0,0,1,31
2183,"00008","Silver",2.600000,1606.170000,"Rural",61000,1,1,1,1,0,1,59
2872,"00033","Silver",2.870000,830.650000,"Urban",78000,0,0,0,0,0,1,36
1162,"00040","Gold",5.840000,2779.070000,"Suburban",156000,1,1,1,1,0,0,60
351,"00029","Platinum",7.560000,3357.010000,"Suburban",150000,1,1,1,0,0,1,61
2984,"00028","Silver",4.280000,2085.690000,"Suburban",149000,1,1,1,1,1,0,74
486,"00033","Platinum",6.690000,2181.890000,"Rural",161000,0,0,0,0,0,1,47
1762,"00014","Gold",5.310000,3313.720000,"Suburban",119000,1,1,1,1,0,1,49
2252,"00010","Silver",3.860000,2215.560000,"Suburban",96000,1,1,1,0,0,1,71
627,"00038","Platinum",7.770000,3269.690000,"Suburban",158000,1,1,1,0,0,1,62
353,"00029","Platinum",6.950000,3428.050000,"Suburban",204000,1,1,1,0,0,1,62
813,"00044","Platinum",7.670000,3349.610000,"Suburban",208000,1,1,1,0,0,1,63
2259,"00011","Silver",2.110000,1630.220000,"Rural",61000,1,1,1,0,0,1,59
1926,"00049","Gold",5.680000,2958.150000,"Suburban",88000,1,1,1,1,0,0,53
521,"00035","Platinum",8.540000,3255.260000,"Suburban",171000,1,1,1,0,0,1,62
2939,"00015","Silver",2.330000,663.410000,"Urban",107000,1,1,1,1,1,0,34
1161,"00040","Gold",5.250000,3087.650000,"Suburban",156000,1,1,1,1,0,0,59
2604,"00023","Silver",2.720000,1663.520000,"Rural",94000,1,1,1,0,0,1,54
1693,"00011","Gold",5.270000,2957.410000,"Suburban",114000,1,1,1,1,0,1,59
397,"00030","Platinum",5.790000,2258.110000,"Rural",176000,1,0,0,0,0,1,50
1153,"00040","Gold",5.370000,3016.610000,"Suburban",144000,1,1,1,1,0,0,57
369,"00030","Platinum",5.780000,2311.760000,"Rural",195000,0,0,0,0,0,1,45
661,"00039","Platinum",5.050000,2333.590000,"Rural",160000,1,0,0,0,0,1,45
2735,"00028","Silver",3.980000,2270.690000,"Suburban",120000,1,1,1,1,0,1,71
